id,Density_g_cm3,Space_group,Energy_kJ_mol
bddc-mace-144-g28-p153-Mutation,1.242,144,-26151.347906203977
bddc-mace-144-g28-p154-Mutation,1.381,144,-26198.403254255445
bddc-mace-144-g28-p155-Mutation,1.025,144,-26186.553395579795
bddc-mace-144-g28-p12-Mutation,1.026,144,-26143.422740080692
bddc-mace-144-g28-p15-Mutation,1.062,144,-26117.30429449438
bddc-mace-144-g28-p16-Mutation,0.715,144,-26083.108756079073
bddc-mace-144-g28-p17-Mutation,1.401,144,-26188.173059658584
bddc-mace-144-g28-p144-Mutation,1.106,144,-26126.315286199588
bddc-mace-144-g28-p147-Mutation,1.328,144,-26175.685764430527
bddc-mace-144-g28-p149-Mutation,0.959,144,-26170.8662668342
bddc-mace-144-g28-p38-Mutation,0.824,144,-26119.685632236993
bddc-mace-144-g28-p39-Mutation,1.32,144,-26155.11422989784
bddc-mace-144-g28-p40-Mutation,0.813,144,-26263.47382265386
bddc-mace-144-g28-p24-Mutation,1.408,144,-26176.014048113844
bddc-mace-144-g28-p27-Mutation,1.184,144,-26278.696798246518
bddc-mace-144-g28-p29-Mutation,1.019,144,-26118.6528192963
bddc-mace-144-g29-p118-Mutation,1.112,144,-26149.273693863135
bddc-mace-144-g29-p177-Mutation,0.972,144,-26126.103848441373
bddc-mace-144-g29-p151-Mutation,0.977,144,-26171.87639147999
bddc-mace-144-g29-p13-Mutation,1.457,144,-26213.969976562264
bddc-mace-144-g29-p42-Mutation,0.31,144,-26077.683104519354
bddc-mace-144-g29-p44-Mutation,1.449,144,-26216.292371782954
bddc-mace-144-g29-p146-Mutation,1.43,144,-26176.636266471272
bddc-mace-144-g29-p148-Mutation,1.217,144,-26157.28880466335
bddc-mace-144-g29-p52-Mutation,1.058,144,-26121.942031775772
bddc-mace-144-g29-p53-Mutation,0.76,144,-26128.469140873345
bddc-mace-144-g29-p170-Mutation,0.785,144,-26129.49447150684
bddc-mace-144-g29-p172-Mutation,1.12,144,-26138.818257739993
bddc-mace-144-g29-p6-Mutation,1.197,144,-26241.83564178139
bddc-mace-144-g29-p7-Mutation,0.513,144,-26113.266801706046
bddc-mace-144-g29-p10-Mutation,0.969,144,-26172.034338191443
bddc-mace-144-g29-p56-Mutation,1.137,144,-26177.81710607281
bddc-mace-144-g29-p57-Mutation,1.464,144,-26162.370641440782
bddc-mace-144-g29-p20-Mutation,0.937,144,-26180.505335549424
bddc-mace-144-g29-p22-Mutation,0.893,144,-26133.504786266065
bddc-mace-144-g29-p23-Mutation,0.889,144,-26150.673561026124
bddc-mace-144-g29-p25-Mutation,0.577,144,-26108.449322783523
bddc-mace-144-g29-p26-Mutation,1.283,144,-26174.629238669084
bddc-mace-144-g29-p28-Mutation,1.118,144,-26137.04897830854
bddc-mace-144-g29-p93-Mutation,1.216,144,-26156.190874111297
bddc-mace-144-g29-p95-Mutation,1.328,144,-26175.177648367044
bddc-mace-144-g29-p103-Mutation,1.122,144,-26170.801579543513
bddc-mace-144-g29-p106-Mutation,1.407,144,-26165.608508962807
bddc-mace-144-g29-p0-Random,0.483,144,-26106.07789074419
bddc-mace-144-g29-p3-Mutation,1.15,144,-26146.845706304754
bddc-mace-144-g29-p4-Mutation,0.997,144,-26100.11147950556
bddc-mace-144-g29-p5-Mutation,0.485,144,-26041.37670863335
bddc-mace-144-g29-p127-Mutation,0.968,144,-26115.439088782456
bddc-mace-144-g29-p128-Mutation,1.166,144,-26147.427079450325
bddc-mace-144-g29-p131-Mutation,0.742,144,-26066.288747654202
bddc-mace-144-g29-p81-Mutation,1.059,144,-26193.172643593898
bddc-mace-144-g29-p82-Mutation,1.457,144,-26212.26142015777
bddc-mace-144-g29-p83-Mutation,0.732,144,-26111.039118571036
bddc-mace-144-g29-p97-Mutation,1.24,144,-26164.147330973374
bddc-mace-144-g29-p100-Mutation,1.034,144,-26148.03459956669
bddc-mace-144-g29-p101-Mutation,1.3,144,-26180.405785343955
bddc-mace-144-g29-p182-Mutation,1.186,144,-26116.265247425537
bddc-mace-144-g29-p183-Mutation,1.177,144,-26142.72815127803
bddc-mace-144-g29-p185-Mutation,1.134,144,-26162.286392417893
bddc-mace-144-g29-p60-Mutation,1.343,144,-26156.426954019338
bddc-mace-144-g29-p62-Mutation,1.353,144,-26181.209630165293
bddc-mace-144-g29-p64-Mutation,1.269,144,-26132.799281721767
bddc-mace-144-g29-p121-Mutation,0.753,144,-26143.657464541473
bddc-mace-144-g29-p123-Mutation,1.131,144,-26159.084519316973
bddc-mace-144-g29-p124-Mutation,1.038,144,-26120.65402736705
bddc-mace-144-g29-p125-Mutation,0.936,144,-26170.10044040109
bddc-mace-144-g29-p36-Mutation,1.273,144,-26164.05059330758
bddc-mace-144-g29-p37-Mutation,1.073,144,-26170.24187929869
bddc-mace-144-g29-p41-Mutation,0.791,144,-26096.646990624857
bddc-mace-144-g29-p30-Mutation,0.938,144,-26104.351349111996
bddc-mace-144-g29-p31-Mutation,0.992,144,-26154.39095290195
bddc-mace-144-g29-p33-Mutation,0.621,144,-26143.98828243901
bddc-mace-144-g29-p34-Mutation,1.346,144,-26190.85255554272
bddc-mace-144-g29-p66-Mutation,1.108,144,-26147.040001317455
bddc-mace-144-g29-p67-Mutation,1.316,144,-26204.819326279627
bddc-mace-144-g29-p68-Mutation,1.186,144,-26114.438710795202
bddc-mace-144-g29-p69-Mutation,0.851,144,-26121.59634820937
bddc-mace-144-g29-p186-Mutation,0.623,144,-26167.27711160068
bddc-mace-144-g29-p188-Random,1.359,144,-26193.24445937157
bddc-mace-144-g29-p190-Mutation,1.101,144,-26196.48584281466
bddc-mace-144-g29-p191-Mutation,1.094,144,-26152.676947148684
bddc-mace-144-g29-p84-Mutation,1.246,144,-26165.810114831842
bddc-mace-144-g29-p85-Mutation,0.982,144,-26164.719619260686
bddc-mace-144-g29-p86-Mutation,0.706,144,-26139.127904265628
bddc-mace-144-g29-p88-Mutation,1.46,144,-26156.777139865655
bddc-mace-144-g29-p132-Mutation,1.354,144,-26157.947988972053
bddc-mace-144-g29-p133-Mutation,1.12,144,-26139.081266642857
bddc-mace-144-g29-p136-Mutation,1.019,144,-26132.156212295857
bddc-mace-144-g29-p137-Mutation,1.32,144,-26150.424404592784
bddc-mace-144-g29-p110-Mutation,1.002,144,-26135.297434837335
bddc-mace-144-g29-p111-Mutation,0.937,144,-26091.300588828188
bddc-mace-144-g29-p112-Mutation,0.488,144,-26166.718392380964
bddc-mace-144-g29-p72-Mutation,0.646,144,-26110.675144968645
bddc-mace-144-g29-p73-Mutation,1.115,144,-26212.829230657375
bddc-mace-144-g29-p74-Mutation,1.275,144,-26217.4301788298
bddc-mace-144-g29-p75-Mutation,1.134,144,-26145.2397658925
bddc-mace-144-g29-p77-Mutation,0.831,144,-26125.272156823925
bddc-mace-144-g29-p156-Mutation,0.805,144,-26130.1573753252
bddc-mace-144-g29-p159-Mutation,0.785,144,-26164.826858944052
bddc-mace-144-g29-p160-Mutation,1.258,144,-26157.708441806164
bddc-mace-144-g29-p161-Mutation,0.881,144,-26151.24757182561
bddc-mace-144-g29-p138-Mutation,1.502,144,-26258.057906112303
bddc-mace-144-g29-p139-Mutation,0.7,144,-26062.81628619593
bddc-mace-144-g29-p140-Mutation,1.473,144,-26183.018350714876
bddc-mace-144-g29-p141-Mutation,0.603,144,-26086.835460386457
bddc-mace-144-g29-p142-Mutation,1.042,144,-26164.906128408125
bddc-mace-144-g29-p143-Mutation,1.188,144,-26261.247625122072
bddc-mace-144-g30-p87-Mutation,0.497,144,-26119.75029066249
bddc-mace-144-g30-p167-Mutation,0.646,144,-26110.292509968363
bddc-mace-144-g30-p180-Mutation,1.01,144,-26142.072428742365
bddc-mace-144-g30-p189-Mutation,1.303,144,-26168.20236313092
bddc-mace-144-g30-p120-Mutation,1.341,144,-26180.78375220651
bddc-mace-144-g30-p115-Mutation,1.241,144,-26149.874059604426
bddc-mace-144-g30-p157-Mutation,1.335,144,-26193.968988290424
bddc-mace-144-g30-p70-Mutation,0.69,144,-26077.619317945246
bddc-mace-144-g30-p71-Mutation,0.964,144,-26153.915854018636
bddc-mace-144-g30-p176-Mutation,0.972,144,-26123.644267534233
bddc-mace-144-g30-p178-Mutation,1.384,144,-26156.29709255888
bddc-mace-144-g30-p24-Mutation,1.383,144,-26166.537421770074
bddc-mace-144-g30-p29-Mutation,0.582,144,-26166.045991146297
bddc-mace-144-g30-p48-Mutation,0.557,144,-26181.207118328202
bddc-mace-144-g30-p51-Mutation,1.303,144,-26168.863521437794
bddc-mace-144-g30-p134-Mutation,1.381,144,-26192.8955474348
bddc-mace-144-g30-p135-Mutation,0.998,144,-26165.826296014293
bddc-mace-144-g30-p91-Mutation,0.471,144,-26079.95880438933
bddc-mace-144-g30-p92-Mutation,0.601,144,-26129.35401765736
bddc-mace-144-g30-p94-Mutation,0.827,144,-26130.185200593238
bddc-mace-144-g30-p126-Mutation,1.411,144,-26137.031554600453
bddc-mace-144-g30-p129-Mutation,0.596,144,-26143.195021217714
bddc-mace-144-g30-p130-Random,0.695,144,-26125.273129395824
bddc-mace-144-g30-p145-Mutation,1.425,144,-26153.54780233484
bddc-mace-144-g30-p147-Mutation,1.405,144,-26176.931674895204
bddc-mace-144-g30-p150-Mutation,0.907,144,-26082.113185602928
bddc-mace-144-g30-p152-Mutation,0.672,144,-26137.753115283856
bddc-mace-144-g30-p153-Mutation,0.423,144,-26108.72139949754
bddc-mace-144-g30-p8-Mutation,0.678,144,-26110.28617650263
bddc-mace-144-g30-p9-Mutation,0.952,144,-26133.264237898813
bddc-mace-144-g30-p11-Mutation,0.478,144,-26083.448806779677
bddc-mace-144-g30-p1-Mutation,1.213,144,-26276.17187244596
bddc-mace-144-g30-p38-Mutation,1.483,144,-26172.86414752196
bddc-mace-144-g30-p39-Mutation,0.732,144,-26194.35814570735
bddc-mace-144-g30-p40-Mutation,0.417,144,-26093.00891657745
bddc-mace-144-g30-p96-Mutation,1.349,144,-26143.753773691442
bddc-mace-144-g30-p98-Mutation,0.68,144,-26137.05215023735
bddc-mace-144-g30-p99-Mutation,0.662,144,-26106.217868634074
bddc-mace-144-g30-p43-Mutation,1.187,144,-26260.39136892935
bddc-mace-144-g30-p45-Mutation,1.285,144,-26172.97837206822
bddc-mace-144-g30-p47-Mutation,0.405,144,-26044.780886955483
bddc-mace-144-g30-p32-Mutation,1.211,144,-26279.595629419124
bddc-mace-144-g30-p35-Mutation,0.956,144,-26110.034018824623
bddc-mace-144-g30-p78-Mutation,1.293,144,-26151.56152311502
bddc-mace-144-g30-p79-Mutation,1.29,144,-26145.644635758414
bddc-mace-144-g30-p80-Mutation,0.729,144,-26108.17921161337
bddc-mace-144-g30-p168-Mutation,1.274,144,-26172.51561013975
bddc-mace-144-g30-p169-Mutation,1.3,144,-26157.55000494485
bddc-mace-144-g30-p171-Mutation,0.988,144,-26114.459659316748
bddc-mace-144-g30-p173-Mutation,0.519,144,-26109.348719920512
bddc-mace-144-g30-p18-Mutation,1.085,144,-26130.886108902512
bddc-mace-144-g30-p19-Mutation,1.325,144,-26176.197977885986
bddc-mace-144-g30-p21-Mutation,0.587,144,-26143.302071502665
bddc-mace-144-g30-p102-Mutation,1.056,144,-26149.914216391517
bddc-mace-144-g30-p104-Mutation,1.242,144,-26150.88519688055
bddc-mace-144-g30-p105-Mutation,0.52,144,-26074.52146590402
bddc-mace-144-g30-p107-Mutation,1.143,144,-26172.518828485878
bddc-mace-144-g30-p14-Mutation,1.344,144,-26164.58887641923
bddc-mace-144-g30-p15-Mutation,0.566,144,-26100.112108861165
bddc-mace-144-g30-p16-Mutation,1.457,144,-26210.889970813067
bddc-mace-144-g30-p17-Mutation,0.62,144,-26105.269317169532
bddc-mace-144-g30-p108-Mutation,1.274,144,-26270.023496224043
bddc-mace-144-g30-p109-Mutation,0.822,144,-26148.04367047874
bddc-mace-144-g30-p113-Mutation,1.483,144,-26172.823764692595
bddc-mace-144-g30-p61-Mutation,0.469,144,-26069.15078639798
bddc-mace-144-g30-p63-Mutation,0.815,144,-26265.603173970445
bddc-mace-144-g30-p65-Mutation,1.383,144,-26172.89453859438
bddc-mace-144-g30-p54-Mutation,1.395,144,-26167.44310471396
bddc-mace-144-g30-p55-Mutation,1.288,144,-26185.969149618973
bddc-mace-144-g30-p58-Mutation,0.615,144,-26167.562840985658
bddc-mace-144-g30-p59-Mutation,1.326,144,-26200.032580157036
bddc-mace-144-g31-p42-Mutation,1.287,144,-26172.19554779406
bddc-mace-144-g31-p106-Mutation,0.576,144,-26145.685806030135
bddc-mace-144-g31-p146-Mutation,0.922,144,-26137.383939622305
bddc-mace-144-g31-p149-Mutation,0.545,144,-26072.878622198008
bddc-mace-144-g31-p90-Mutation,1.041,144,-26133.376120981782
bddc-mace-144-g31-p37-Mutation,1.354,144,-26158.165780358755
bddc-mace-144-g31-p110-Mutation,0.678,144,-26053.654787994634
bddc-mace-144-g31-p111-Mutation,0.7,144,-26087.454589291792
bddc-mace-144-g31-p162-Mutation,0.72,144,-26074.637984033718
bddc-mace-144-g31-p165-Mutation,1.136,144,-26108.839884146088
bddc-mace-144-g31-p170-Mutation,0.966,144,-26125.780884488955
bddc-mace-144-g31-p172-Mutation,1.119,144,-26184.470022961283
bddc-mace-144-g31-p100-Mutation,1.149,144,-26192.540283657738
bddc-mace-144-g31-p101-Mutation,1.107,144,-26146.557073570875
bddc-mace-144-g31-p66-Mutation,1.125,144,-26158.56553168874
bddc-mace-144-g31-p67-Mutation,1.159,144,-26136.282130976844
bddc-mace-144-g31-p50-Random,1.239,144,-26152.86271252535
bddc-mace-144-g31-p52-Mutation,1.4,144,-26145.52801657407
bddc-mace-144-g31-p151-Mutation,1.405,144,-26176.980139139443
bddc-mace-144-g31-p155-Mutation,1.457,144,-26210.881453624974
bddc-mace-144-g31-p7-Mutation,1.222,144,-26120.482758461716
bddc-mace-144-g31-p10-Random,1.193,144,-26203.855846887116
bddc-mace-144-g31-p62-Mutation,1.119,144,-26165.79721620224
bddc-mace-144-g31-p64-Mutation,0.525,144,-26064.67835215919
bddc-mace-144-g31-p56-Mutation,0.876,144,-26075.740666313894
bddc-mace-144-g31-p57-Mutation,1.211,144,-26189.012719747487
bddc-mace-144-g31-p122-Random,0.631,144,-26093.19653873561
bddc-mace-144-g31-p124-Mutation,1.357,144,-26134.63903975244
bddc-mace-144-g31-p125-Random,1.191,144,-26152.96303551878
bddc-mace-144-g31-p139-Mutation,1.389,144,-26189.63489193503
bddc-mace-144-g31-p140-Mutation,1.143,144,-26131.662668580266
bddc-mace-144-g31-p143-Mutation,1.4,144,-26181.93180993803
bddc-mace-144-g31-p12-Mutation,1.336,144,-26165.732322348682
bddc-mace-144-g31-p13-Mutation,1.053,144,-26146.88999492479
bddc-mace-144-g31-p116-Mutation,0.631,144,-26125.268781018643
bddc-mace-144-g31-p118-Mutation,0.411,144,-26036.874399955006
bddc-mace-144-g31-p119-Mutation,1.021,144,-26208.86458473626
bddc-mace-144-g31-p20-Mutation,1.464,144,-26161.67545173735
bddc-mace-144-g31-p22-Mutation,1.007,144,-26095.683160873567
bddc-mace-144-g31-p23-Mutation,1.197,144,-26243.37710385082
bddc-mace-144-g31-p26-Mutation,0.625,144,-26104.301998482555
bddc-mace-144-g31-p28-Mutation,0.671,144,-26145.371267866027
bddc-mace-144-g31-p186-Mutation,1.43,144,-26177.220011872374
bddc-mace-144-g31-p187-Mutation,0.663,144,-26118.261986986912
bddc-mace-144-g31-p188-Mutation,1.171,144,-26184.909702321187
bddc-mace-144-g31-p191-Random,0.622,144,-26074.92029921939
bddc-mace-144-g31-p132-Mutation,1.355,144,-26215.047627310138
bddc-mace-144-g31-p136-Mutation,0.427,144,-26113.188596298798
bddc-mace-144-g31-p137-Mutation,1.275,144,-26174.046298974594
bddc-mace-144-g31-p81-Mutation,1.342,144,-26174.175349837755
bddc-mace-144-g31-p82-Mutation,1.335,144,-26193.589983599868
bddc-mace-144-g31-p83-Mutation,0.768,144,-26151.179369583348
bddc-mace-144-g31-p0-Mutation,0.788,144,-26143.179491464336
bddc-mace-144-g31-p2-Mutation,0.787,144,-26152.30273628529
bddc-mace-144-g31-p4-Mutation,1.4,144,-26144.010507545903
bddc-mace-144-g31-p5-Mutation,1.226,144,-26184.93385933164
bddc-mace-144-g31-p72-Mutation,1.356,144,-26181.708336115018
bddc-mace-144-g31-p74-Mutation,1.407,144,-26142.30754577203
bddc-mace-144-g31-p75-Mutation,1.033,144,-26194.393953541643
bddc-mace-144-g31-p84-Mutation,0.758,144,-26114.354551519362
bddc-mace-144-g31-p85-Mutation,0.54,144,-26100.314019954825
bddc-mace-144-g31-p86-Mutation,1.02,144,-26174.71442546039
bddc-mace-144-g31-p88-Mutation,1.46,144,-26186.98235422756
bddc-mace-144-g31-p30-Mutation,1.452,144,-26174.51099049178
bddc-mace-144-g31-p31-Mutation,1.03,144,-26136.95653977959
bddc-mace-144-g31-p34-Mutation,1.277,144,-26270.819340434977
bddc-mace-144-g31-p156-Mutation,0.986,144,-26198.333963108602
bddc-mace-144-g31-p158-Mutation,1.285,144,-26170.927821940197
bddc-mace-144-g31-p159-Mutation,0.996,144,-26149.291299350283
bddc-mace-144-g31-p160-Mutation,0.91,144,-26096.77555213406
bddc-mace-144-g31-p161-Mutation,1.316,144,-26174.63178937173
bddc-mace-144-g31-p181-Mutation,1.212,144,-26277.413256956355
bddc-mace-144-g31-p182-Mutation,1.457,144,-26210.881251597806
bddc-mace-144-g31-p183-Mutation,0.969,144,-26172.0223397892
bddc-mace-144-g31-p185-Mutation,1.134,144,-26142.47206495618
bddc-mace-144-g31-p127-Mutation,1.145,144,-26158.90145082214
bddc-mace-144-g31-p131-Random,1.196,144,-26212.344374694574
bddc-mace-144-g31-p175-Random,0.913,144,-26143.983188401227
bddc-mace-144-g31-p177-Mutation,1.502,144,-26258.05770016876
bddc-mace-144-g32-p157-Mutation,1.38,144,-26209.011732715746
bddc-mace-144-g32-p142-Random,1.457,144,-26211.01853124001
bddc-mace-144-g32-p87-Mutation,1.205,144,-26119.400793497716
bddc-mace-144-g32-p121-Random,0.99,144,-26151.16515869946
bddc-mace-144-g32-p189-Mutation,0.758,144,-26114.35464221207
bddc-mace-144-g32-p190-Mutation,0.992,144,-26154.138685310776
bddc-mace-144-g32-p144-Mutation,0.937,144,-26179.379967931483
bddc-mace-144-g32-p147-Mutation,1.408,144,-26176.196616978756
bddc-mace-144-g32-p152-Mutation,0.972,144,-26202.028710631006
bddc-mace-144-g32-p153-Mutation,1.323,144,-26157.757139547946
bddc-mace-144-g32-p180-Random,1.155,144,-26135.739264180076
bddc-mace-144-g32-p184-Mutation,0.481,144,-26103.92289736869
bddc-mace-144-g32-p133-Mutation,1.381,144,-26191.752097475517
bddc-mace-144-g32-p135-Mutation,0.753,144,-26172.55155003794
bddc-mace-144-g32-p96-Mutation,1.083,144,-26164.668763906408
bddc-mace-144-g32-p97-Mutation,0.669,144,-26111.474841254865
bddc-mace-144-g32-p98-Mutation,0.858,144,-26110.078385296718
bddc-mace-144-g32-p1-Mutation,1.11,144,-26171.602651948673
bddc-mace-144-g32-p3-Mutation,0.982,144,-26129.66308138402
bddc-mace-144-g32-p114-Random,1.377,144,-26178.102321769522
bddc-mace-144-g32-p115-Mutation,1.017,144,-26167.800621647035
bddc-mace-144-g32-p117-Random,1.205,144,-26126.39403299175
bddc-mace-144-g32-p163-Mutation,1.285,144,-26189.60830956085
bddc-mace-144-g32-p164-Mutation,1.258,144,-26176.50925543955
bddc-mace-144-g32-p167-Mutation,1.457,144,-26210.985538991157
bddc-mace-144-g32-p6-Mutation,1.131,144,-26159.15359136566
bddc-mace-144-g32-p9-Mutation,1.047,144,-26180.236078924358
bddc-mace-144-g32-p11-Mutation,1.351,144,-26192.913594032394
bddc-mace-144-g32-p68-Random,0.731,144,-26122.92921172218
bddc-mace-144-g32-p69-Mutation,0.499,144,-26052.10871335118
bddc-mace-144-g32-p70-Mutation,0.628,144,-26093.911244932147
bddc-mace-144-g32-p71-Mutation,1.377,144,-26178.049425429956
bddc-mace-144-g32-p73-Mutation,0.957,144,-26152.628695782678
bddc-mace-144-g32-p76-Random,1.113,144,-26146.598448152294
bddc-mace-144-g32-p77-Mutation,1.232,144,-26152.436330855435
bddc-mace-144-g32-p18-Mutation,1.062,144,-26158.166371972544
bddc-mace-144-g32-p19-Mutation,1.366,144,-26182.985819859226
bddc-mace-144-g32-p21-Random,1.357,144,-26194.687085133788
bddc-mace-144-g32-p108-Mutation,0.399,144,-26092.892298120038
bddc-mace-144-g32-p109-Mutation,1.457,144,-26210.977394540972
bddc-mace-144-g32-p112-Mutation,0.73,144,-26072.92094457581
bddc-mace-144-g32-p113-Mutation,1.083,144,-26165.496460212184
bddc-mace-144-g32-p168-Random,1.139,144,-26103.04517470286
bddc-mace-144-g32-p169-Mutation,1.002,144,-26133.492085248152
bddc-mace-144-g32-p171-Mutation,0.489,144,-26080.170792129447
bddc-mace-144-g32-p173-Random,1.249,144,-26154.69470534115
bddc-mace-144-g32-p102-Mutation,1.094,144,-26191.34685143911
bddc-mace-144-g32-p103-Mutation,1.457,144,-26213.519674771956
bddc-mace-144-g32-p104-Mutation,0.619,144,-26068.119212491052
bddc-mace-144-g32-p105-Random,0.91,144,-26096.765046326538
bddc-mace-144-g32-p91-Mutation,1.394,144,-26167.640624076328
bddc-mace-144-g32-p93-Random,0.52,144,-26087.512246236452
bddc-mace-144-g32-p94-Mutation,0.566,144,-26102.692784147308
bddc-mace-144-g32-p95-Mutation,1.188,144,-26261.384645631842
bddc-mace-144-g32-p55-Mutation,1.47,144,-26182.772001386442
bddc-mace-144-g32-p58-Mutation,1.33,144,-26131.564633440572
bddc-mace-144-g32-p59-Random,1.38,144,-26178.38445407719
bddc-mace-144-g32-p24-Random,0.901,144,-26124.12824663883
bddc-mace-144-g32-p27-Mutation,0.75,144,-26127.469829160495
bddc-mace-144-g32-p29-Mutation,1.386,144,-26227.082199681037
bddc-mace-144-g32-p78-Mutation,1.212,144,-26276.695398187694
bddc-mace-144-g32-p79-Mutation,0.855,144,-26062.96841448663
bddc-mace-144-g32-p80-Mutation,0.646,144,-26106.36181354202
bddc-mace-144-g32-p48-Mutation,0.967,144,-26099.163519558613
bddc-mace-144-g32-p49-Mutation,0.753,144,-26116.1793046946
bddc-mace-144-g32-p51-Mutation,1.393,144,-26178.596239973744
bddc-mace-144-g32-p53-Random,1.196,144,-26218.21956582611
bddc-mace-144-g32-p43-Mutation,1.081,144,-26133.43051514184
bddc-mace-144-g32-p45-Mutation,1.464,144,-26164.658767128618
bddc-mace-144-g32-p46-Mutation,1.348,144,-26163.23075253077
bddc-mace-144-g32-p47-Mutation,0.964,144,-26076.929967876476
bddc-mace-144-g32-p126-Mutation,1.104,144,-26174.66821132208
bddc-mace-144-g32-p128-Mutation,1.322,144,-26176.996339520425
bddc-mace-144-g32-p129-Mutation,0.997,144,-26106.751029356055
bddc-mace-144-g32-p130-Mutation,1.211,144,-26280.06212450825
bddc-mace-144-g32-p60-Mutation,0.567,144,-26094.00502964707
bddc-mace-144-g32-p61-Mutation,1.26,144,-26187.959028533645
bddc-mace-144-g32-p63-Mutation,0.487,144,-26166.24504083208
bddc-mace-144-g32-p65-Random,1.46,144,-26187.168977183217
bddc-mace-144-g32-p36-Random,0.746,144,-26178.3752970698
bddc-mace-144-g32-p38-Mutation,1.405,144,-26176.055941398943
bddc-mace-144-g32-p39-Mutation,1.407,144,-26139.780159567024
bddc-mace-144-g32-p40-Mutation,1.28,144,-26160.64106298388
bddc-mace-144-g32-p41-Random,1.146,144,-26162.429406882773
bddc-mace-144-g32-p14-Mutation,0.535,144,-26107.090747995826
bddc-mace-144-g32-p16-Mutation,1.163,144,-26171.845526954356
bddc-mace-144-g32-p17-Mutation,1.195,144,-26211.98676471808
bddc-mace-144-g32-p174-Mutation,1.267,144,-26178.847598034798
bddc-mace-144-g32-p176-Mutation,0.697,144,-26194.90097618044
bddc-mace-144-g32-p178-Mutation,0.87,144,-26110.969667544796
bddc-mace-144-g32-p179-Random,0.811,144,-26260.548393737823
bddc-mace-144-g33-p37-Mutation,0.908,144,-26139.746453684937
bddc-mace-144-g33-p170-Mutation,0.627,144,-26134.650495609443
bddc-mace-144-g33-p52-Mutation,0.98,144,-26173.972285636195
bddc-mace-144-g33-p64-Random,0.949,144,-26125.153636172454
bddc-mace-144-g33-p118-Random,1.392,144,-26183.212702301626
bddc-mace-144-g33-p106-Mutation,1.203,144,-26163.941921953545
bddc-mace-144-g33-p54-Random,1.426,144,-26194.36107602102
bddc-mace-144-g33-p44-Mutation,1.439,144,-26171.11067436914
bddc-mace-144-g33-p66-Mutation,1.44,144,-26170.223872698763
bddc-mace-144-g33-p25-Random,0.541,144,-26076.143907093276
bddc-mace-144-g33-p26-Mutation,0.752,144,-26089.747413335892
bddc-mace-144-g33-p22-Random,1.035,144,-26122.88663831129
bddc-mace-144-g33-p23-Mutation,0.657,144,-26125.321723679594
bddc-mace-144-g33-p175-Mutation,0.942,144,-26104.312536799203
bddc-mace-144-g33-p177-Mutation,0.546,144,-26119.143096904303
bddc-mace-144-g33-p146-Mutation,1.26,144,-26182.2386318735
bddc-mace-144-g33-p149-Mutation,0.601,144,-26129.403977260492
bddc-mace-144-g33-p150-Random,0.753,144,-26172.620573453103
bddc-mace-144-g33-p155-Mutation,1.457,144,-26210.986260417398
bddc-mace-144-g33-p8-Random,0.652,144,-26111.30005038644
bddc-mace-144-g33-p10-Mutation,1.457,144,-26211.010005468765
bddc-mace-144-g33-p110-Random,1.279,144,-26167.717762122134
bddc-mace-144-g33-p111-Mutation,0.97,144,-26158.364316493753
bddc-mace-144-g33-p127-Mutation,1.106,144,-26156.32144775397
bddc-mace-144-g33-p131-Mutation,0.902,144,-26120.50909369413
bddc-mace-144-g33-p72-Mutation,1.228,144,-26167.970076288177
bddc-mace-144-g33-p75-Mutation,0.915,144,-26185.334353568844
bddc-mace-144-g33-p99-Mutation,1.034,144,-26150.535992811616
bddc-mace-144-g33-p100-Mutation,0.962,144,-26196.580607483
bddc-mace-144-g33-p101-Random,0.65,144,-26087.8686960134
bddc-mace-144-g33-p2-Mutation,1.081,144,-26152.43210489099
bddc-mace-144-g33-p4-Mutation,0.941,144,-26160.849174173552
bddc-mace-144-g33-p5-Mutation,0.803,144,-26097.729158002876
bddc-mace-144-g33-p81-Mutation,0.982,144,-26164.713398202446
bddc-mace-144-g33-p82-Mutation,0.955,144,-26172.588848373336
bddc-mace-144-g33-p83-Mutation,0.671,144,-26074.756790454932
bddc-mace-144-g33-p162-Random,1.139,144,-26112.53088586449
bddc-mace-144-g33-p165-Mutation,1.199,144,-26123.34795471376
bddc-mace-144-g33-p166-Mutation,0.44,144,-26125.95704444378
bddc-mace-144-g33-p90-Mutation,1.329,144,-26176.12835018468
bddc-mace-144-g33-p92-Mutation,1.293,144,-26198.39474123402
bddc-mace-144-g33-p156-Random,0.835,144,-26120.88122273452
bddc-mace-144-g33-p158-Random,1.415,144,-26195.327820909497
bddc-mace-144-g33-p159-Mutation,0.44,144,-26101.612884380058
bddc-mace-144-g33-p12-Mutation,1.106,144,-26153.39089299965
bddc-mace-144-g33-p13-Mutation,1.381,144,-26198.384177115477
bddc-mace-144-g33-p15-Mutation,1.389,144,-26193.7699030204
bddc-mace-144-g33-p186-Random,0.98,144,-26156.584523839367
bddc-mace-144-g33-p187-Mutation,0.612,144,-26096.625259747452
bddc-mace-144-g33-p188-Mutation,1.203,144,-26177.361878044656
bddc-mace-144-g33-p191-Mutation,0.587,144,-26084.81784760233
bddc-mace-144-g33-p132-Mutation,1.35,144,-26172.089664842322
bddc-mace-144-g33-p134-Mutation,1.313,144,-26160.494514720172
