id,Density_g_cm3,Space_group,Energy_kJ_mol
ebdc-mace-5-g5-p4-Mutation,1.425,5,-24578.793672181968
ebdc-mace-5-g5-p48-Mutation,1.088,5,-24560.369839448053
ebdc-mace-5-g5-p50-Mutation,1.469,5,-24625.494193043636
ebdc-mace-5-g5-p52-Mutation,0.933,5,-24655.422184632713
ebdc-mace-5-g5-p53-Mutation,1.213,5,-24626.537578519365
ebdc-mace-5-g5-p37-Mutation,1.196,5,-24615.873612062023
ebdc-mace-5-g5-p38-Mutation,1.085,5,-24618.64714411537
ebdc-mace-5-g5-p39-Mutation,1.453,5,-24655.1744353364
ebdc-mace-5-g5-p41-Mutation,1.334,5,-24616.536525783595
ebdc-mace-5-g5-p102-Mutation,1.449,5,-24685.10032133662
ebdc-mace-5-g5-p103-Mutation,1.375,5,-24602.13006384926
ebdc-mace-5-g5-p104-Mutation,1.294,5,-24674.108230263162
ebdc-mace-5-g5-p106-Mutation,1.192,5,-24577.42887934549
ebdc-mace-5-g5-p150-Mutation,1.383,5,-24656.261606220585
ebdc-mace-5-g5-p151-Mutation,1.315,5,-24589.880751660796
ebdc-mace-5-g5-p153-Random,1.449,5,-24634.532453003212
ebdc-mace-5-g5-p155-Mutation,1.408,5,-24565.953011925358
ebdc-mace-5-g5-p114-Mutation,1.19,5,-24614.518470158673
ebdc-mace-5-g5-p117-Mutation,1.482,5,-24589.828959976636
ebdc-mace-5-g5-p118-Mutation,1.383,5,-24621.35002207513
ebdc-mace-5-g5-p168-Mutation,1.481,5,-24671.3500867376
ebdc-mace-5-g5-p169-Mutation,1.27,5,-24648.289800360202
ebdc-mace-5-g5-p170-Mutation,1.429,5,-24671.923948254993
ebdc-mace-5-g5-p173-Mutation,1.262,5,-24586.38856749178
ebdc-mace-5-g5-p120-Mutation,1.478,5,-24670.139747208577
ebdc-mace-5-g5-p122-Mutation,1.159,5,-24523.016713570698
ebdc-mace-5-g5-p42-Mutation,1.204,5,-24659.85299041792
ebdc-mace-5-g5-p43-Mutation,1.266,5,-24613.98671354355
ebdc-mace-5-g5-p44-Mutation,0.998,5,-24567.26450353398
ebdc-mace-5-g5-p46-Mutation,1.289,5,-24580.913382484145
ebdc-mace-5-g5-p156-Mutation,0.857,5,-24612.3706905849
ebdc-mace-5-g5-p157-Mutation,1.147,5,-24619.979942175414
ebdc-mace-5-g5-p158-Mutation,0.913,5,-24642.271932322197
ebdc-mace-5-g5-p159-Mutation,0.948,5,-24565.816186516713
ebdc-mace-5-g5-p160-Mutation,1.312,5,-24623.997970791956
ebdc-mace-5-g5-p161-Mutation,1.519,5,-24608.74975256338
ebdc-mace-5-g5-p139-Mutation,1.489,5,-24671.982134613358
ebdc-mace-5-g5-p140-Mutation,1.441,5,-24691.813667697443
ebdc-mace-5-g5-p141-Mutation,1.32,5,-24677.825861372945
ebdc-mace-5-g5-p142-Mutation,1.461,5,-24608.67099324572
ebdc-mace-5-g5-p143-Mutation,1.417,5,-24601.03022128391
ebdc-mace-5-g5-p187-Mutation,1.134,5,-24610.420505609763
ebdc-mace-5-g5-p189-Mutation,1.41,5,-24646.361805474888
ebdc-mace-5-g5-p190-Mutation,1.326,5,-24634.026605984418
ebdc-mace-5-g5-p191-Mutation,1.395,5,-24680.25264905997
ebdc-mace-5-g5-p25-Mutation,1.347,5,-24678.867027899323
ebdc-mace-5-g5-p26-Mutation,1.295,5,-24653.662362047664
ebdc-mace-5-g5-p27-Mutation,1.379,5,-24595.597635537648
ebdc-mace-5-g5-p28-Mutation,1.437,5,-24626.23541044127
ebdc-mace-5-g5-p108-Mutation,1.387,5,-24642.218922262306
ebdc-mace-5-g5-p109-Mutation,0.863,5,-24607.008455818777
ebdc-mace-5-g5-p110-Mutation,1.455,5,-24697.839427249866
ebdc-mace-5-g5-p113-Mutation,1.402,5,-24646.05212743859
ebdc-mace-5-g5-p162-Mutation,1.405,5,-24660.203815492474
ebdc-mace-5-g5-p163-Mutation,1.419,5,-24614.588038910093
ebdc-mace-5-g5-p164-Mutation,1.226,5,-24595.205237823506
ebdc-mace-5-g5-p165-Mutation,1.011,5,-24585.276133847157
ebdc-mace-5-g5-p166-Mutation,1.342,5,-24636.443884528144
ebdc-mace-5-g5-p167-Mutation,1.188,5,-24629.636787699055
ebdc-mace-5-g5-p96-Mutation,1.048,5,-24620.632838835605
ebdc-mace-5-g5-p97-Mutation,1.44,5,-24590.872906039236
ebdc-mace-5-g5-p98-Mutation,1.561,5,-24627.757949076342
ebdc-mace-5-g5-p99-Mutation,1.434,5,-24669.601009951086
ebdc-mace-5-g5-p100-Mutation,1.186,5,-24555.282590244227
