id,Density_g_cm3,Space_group,Energy_kJ_mol
open_ebdc_mul-g74-p80-Kept,1.267,75,-24620.103657522977
open_ebdc_mul-g74-p81-Random,1.371,7,-24651.631719483572
open_ebdc_mul-g74-p83-Kept,1.323,7,-24645.530582144725
open_ebdc_mul-g74-p84-Kept,1.425,4,-24649.730585795565
open_ebdc_mul-g74-p86-Kept,1.443,2,-24698.63727556344
open_ebdc_mul-g74-p87-Random,1.301,61,-24600.045809996987
open_ebdc_mul-g74-p9-Kept,0.771,76,-24543.232256036645
open_ebdc_mul-g74-p10-Kept,1.53,33,-24640.732445613237
open_ebdc_mul-g74-p11-Kept,1.008,13,-24564.469894062426
open_ebdc_mul-g74-p12-Kept,1.295,9,-24632.71540362992
open_ebdc_mul-g74-p13-Random,1.044,75,-24545.0524413462
open_ebdc_mul-g74-p14-Mutation,1.489,4,-24677.739752480833
open_ebdc_mul-g74-p15-Kept,1.42,1,-24621.690181839305
open_ebdc_mul-g74-p40-Mutation,1.419,14,-24639.521111014008
open_ebdc_mul-g74-p41-Mutation,1.392,2,-24698.922627815857
open_ebdc_mul-g74-p43-Kept,1.483,2,-24659.501825928262
open_ebdc_mul-g74-p44-Kept,1.181,76,-24568.978683121313
open_ebdc_mul-g74-p45-Kept,1.409,14,-24700.026022655737
open_ebdc_mul-g74-p46-Kept,1.314,61,-24665.687557433783
open_ebdc_mul-g74-p160-Mutation,1.484,19,-24651.166244461612
open_ebdc_mul-g74-p161-Kept,1.333,60,-24619.84370667763
open_ebdc_mul-g74-p162-Kept,1.571,2,-24677.004055637186
open_ebdc_mul-g74-p164-Kept,1.168,13,-24616.692689655425
open_ebdc_mul-g74-p165-Kept,1.367,29,-24587.21548564476
open_ebdc_mul-g74-p166-Random,0.93,7,-24558.432197724862
open_ebdc_mul-g74-p167-Mutation,1.284,5,-24613.02999571465
open_ebdc_mul-g74-p96-Mutation,1.492,7,-24717.07548504219
open_ebdc_mul-g74-p97-Random,1.563,9,-24628.685460313154
open_ebdc_mul-g74-p98-Mutation,1.382,4,-24684.500914497316
open_ebdc_mul-g74-p99-Mutation,1.555,2,-24642.911222241397
open_ebdc_mul-g74-p101-Kept,1.271,61,-24653.765462872943
open_ebdc_mul-g74-p102-Kept,0.676,62,-24524.682641562205
open_ebdc_mul-g74-p103-Random,0.9,143,-24539.30627810394
open_ebdc_mul-g74-p152-Kept,1.341,15,-24669.1064566217
open_ebdc_mul-g74-p154-Mutation,1.407,7,-24641.156225348812
open_ebdc_mul-g74-p155-Kept,1.236,19,-24634.591056131027
open_ebdc_mul-g74-p156-Kept,1.327,1,-24668.13392391723
open_ebdc_mul-g74-p157-Kept,0.87,60,-24641.11034900755
open_ebdc_mul-g74-p158-Mutation,1.524,5,-24674.17249851416
open_ebdc_mul-g74-p88-Kept,0.781,5,-24593.79007793789
open_ebdc_mul-g74-p89-Kept,0.957,62,-24611.347339062824
open_ebdc_mul-g74-p90-Kept,1.42,1,-24638.605241037763
open_ebdc_mul-g74-p91-Kept,0.726,75,-24581.586103637444
open_ebdc_mul-g74-p92-Kept,1.341,9,-24604.478004540877
open_ebdc_mul-g74-p93-Kept,1.441,2,-24668.772107344557
open_ebdc_mul-g74-p94-Kept,1.483,33,-24640.031161154417
open_ebdc_mul-g74-p95-Mutation,1.483,14,-24624.025231214313
open_ebdc_mul-g74-p224-Random,1.378,29,-24651.581987835285
open_ebdc_mul-g74-p225-Mutation,1.464,2,-24666.210164954267
open_ebdc_mul-g74-p226-Mutation,1.381,2,-24621.186744983366
open_ebdc_mul-g74-p227-Mutation,1.459,9,-24624.784353127845
open_ebdc_mul-g74-p228-Random,1.453,61,-24648.619220961304
open_ebdc_mul-g74-p229-Mutation,1.41,13,-24679.28733229371
open_ebdc_mul-g74-p231-Kept,1.415,2,-24681.324150576584
open_ebdc_mul-g74-p232-Kept,0.918,13,-24633.97208803363
open_ebdc_mul-g74-p234-Kept,0.588,60,-24564.708744318446
open_ebdc_mul-g74-p235-Random,1.335,7,-24641.1717951742
open_ebdc_mul-g74-p236-Mutation,1.364,5,-24656.777165097206
open_ebdc_mul-g74-p237-Kept,0.543,29,-24583.234076843513
open_ebdc_mul-g74-p238-Kept,1.453,9,-24646.451487577327
open_ebdc_mul-g74-p239-Kept,1.49,5,-24646.779630677855
open_ebdc_mul-g74-p200-Mutation,1.605,4,-24650.548489867637
open_ebdc_mul-g74-p201-Kept,1.571,76,-24640.78180771401
open_ebdc_mul-g74-p202-Kept,1.451,9,-24668.971328593485
open_ebdc_mul-g74-p203-Mutation,1.43,7,-24645.84646263665
open_ebdc_mul-g74-p204-Kept,1.494,1,-24688.042410437796
open_ebdc_mul-g74-p205-Kept,1.442,7,-24665.177510156715
open_ebdc_mul-g74-p206-Mutation,1.475,61,-24645.289882497214
open_ebdc_mul-g74-p207-Mutation,0.923,1,-24697.556271824295
open_ebdc_mul-g74-p184-Mutation,1.473,4,-24649.26195040521
open_ebdc_mul-g74-p185-Kept,1.382,9,-24644.88656576097
open_ebdc_mul-g74-p186-Kept,0.931,5,-24597.39231717701
open_ebdc_mul-g74-p188-Mutation,1.441,61,-24635.324755285124
open_ebdc_mul-g74-p189-Mutation,1.115,1,-24612.07204018945
open_ebdc_mul-g74-p190-Kept,1.4,7,-24659.24202084796
open_ebdc_mul-g74-p191-Mutation,1.47,2,-24656.047657307707
open_ebdc_mul-g74-p136-Kept,1.283,33,-24637.42160472525
open_ebdc_mul-g74-p137-Kept,0.75,9,-24595.680879623575
open_ebdc_mul-g74-p139-Kept,1.351,13,-24654.863736638767
open_ebdc_mul-g74-p140-Kept,1.433,60,-24595.268431714943
open_ebdc_mul-g74-p141-Kept,0.961,78,-24617.279119310424
open_ebdc_mul-g74-p142-Kept,0.926,29,-24633.295777252115
open_ebdc_mul-g74-p143-Kept,1.161,5,-24620.78088402274
open_ebdc_mul-g74-p144-Kept,1.368,61,-24652.148829352645
open_ebdc_mul-g74-p146-Kept,1.397,14,-24654.92593956111
open_ebdc_mul-g74-p147-Kept,1.42,1,-24638.241989260645
open_ebdc_mul-g74-p148-Kept,1.057,33,-24613.314103251985
open_ebdc_mul-g74-p149-Mutation,1.269,15,-24566.8345307547
open_ebdc_mul-g74-p150-Kept,1.033,75,-24582.109352059015
open_ebdc_mul-g74-p151-Mutation,1.484,2,-24671.388345215746
open_ebdc_mul-g74-p0-Kept,1.503,9,-24611.45117849332
open_ebdc_mul-g74-p1-Kept,1.524,1,-24676.072365188844
open_ebdc_mul-g74-p2-Kept,1.501,4,-24669.4795687722
open_ebdc_mul-g74-p3-Mutation,1.443,78,-24675.770175915917
open_ebdc_mul-g74-p4-Kept,0.565,77,-24483.983418029507
open_ebdc_mul-g74-p5-Kept,1.378,5,-24638.876101687616
open_ebdc_mul-g74-p6-Mutation,1.428,2,-24646.527948647446
open_ebdc_mul-g74-p7-Kept,1.374,14,-24642.656186954056
open_ebdc_mul-g74-p24-Kept,0.818,19,-24526.657774759726
open_ebdc_mul-g74-p25-Kept,1.232,15,-24598.995056842177
open_ebdc_mul-g74-p26-Kept,1.426,9,-24647.010001088493
open_ebdc_mul-g74-p27-Kept,1.032,33,-24660.434795694397
open_ebdc_mul-g74-p28-Mutation,1.066,76,-24616.112250332942
open_ebdc_mul-g74-p29-Random,0.999,77,-24575.165761167522
open_ebdc_mul-g74-p30-Kept,1.307,78,-24602.041613914964
open_ebdc_mul-g74-p31-Kept,1.302,15,-24637.509187434414
open_ebdc_mul-g74-p168-Kept,1.409,60,-24626.241718614787
open_ebdc_mul-g74-p169-Kept,1.409,15,-24654.30089543952
open_ebdc_mul-g74-p170-Kept,0.975,62,-24616.595042684527
open_ebdc_mul-g74-p171-Kept,0.933,1,-24646.209191293463
open_ebdc_mul-g74-p172-Mutation,1.411,7,-24694.314002681836
open_ebdc_mul-g74-p173-Kept,1.443,1,-24668.4544822622
open_ebdc_mul-g74-p174-Random,1.054,143,-24562.87828178578
open_ebdc_mul-g74-p175-Mutation,1.442,7,-24669.632700863873
open_ebdc_mul-g74-p248-Kept,1.393,78,-24633.74763000783
open_ebdc_mul-g74-p249-Kept,1.404,4,-24646.745181786773
open_ebdc_mul-g74-p250-Kept,1.516,2,-24695.586924768082
open_ebdc_mul-g74-p251-Mutation,1.449,15,-24636.301254172682
open_ebdc_mul-g74-p252-Kept,0.722,77,-24554.100832519667
open_ebdc_mul-g74-p253-Kept,0.804,78,-24592.60137429057
open_ebdc_mul-g74-p254-Kept,1.525,9,-24620.670465163817
open_ebdc_mul-g74-p255-Kept,1.402,7,-24620.89713486607
open_ebdc_mul-g74-p16-Kept,1.546,4,-24687.72293751418
open_ebdc_mul-g74-p17-Kept,1.451,7,-24696.376811880622
open_ebdc_mul-g74-p18-Kept,1.635,1,-24663.20934685251
open_ebdc_mul-g74-p19-Kept,1.374,61,-24648.179361074162
open_ebdc_mul-g74-p20-Kept,1.425,9,-24657.50976459123
open_ebdc_mul-g74-p21-Kept,1.466,4,-24643.780323135998
open_ebdc_mul-g74-p22-Kept,1.395,14,-24649.658627409746
open_ebdc_mul-g74-p112-Kept,1.313,13,-24657.406045946205
open_ebdc_mul-g74-p113-Mutation,1.303,4,-24621.223969307834
open_ebdc_mul-g74-p114-Kept,1.435,4,-24628.306173200857
open_ebdc_mul-g74-p115-Mutation,1.479,9,-24647.354610934726
open_ebdc_mul-g74-p116-Kept,1.503,61,-24670.72715059281
open_ebdc_mul-g74-p117-Random,1.407,15,-24671.29710293117
open_ebdc_mul-g74-p119-Kept,1.409,14,-24680.936572954466
open_ebdc_mul-g74-p56-Kept,1.417,14,-24629.695965137213
open_ebdc_mul-g74-p57-Kept,1.481,9,-24659.33039061071
open_ebdc_mul-g74-p59-Mutation,1.514,14,-24633.161491731884
open_ebdc_mul-g74-p60-Kept,0.803,75,-24555.36564119173
open_ebdc_mul-g74-p61-Kept,1.315,5,-24652.674286692447
open_ebdc_mul-g74-p62-Kept,1.372,61,-24676.392911199786
open_ebdc_mul-g74-p63-Kept,1.428,9,-24605.09503578025
open_ebdc_mul-g74-p128-Kept,1.464,14,-24649.83146473669
open_ebdc_mul-g74-p129-Mutation,1.49,61,-24644.908261183595
open_ebdc_mul-g74-p130-Kept,1.427,9,-24669.0799043989
open_ebdc_mul-g74-p131-Kept,1.477,14,-24635.03082093585
open_ebdc_mul-g74-p133-Kept,0.525,15,-24532.24274376219
open_ebdc_mul-g74-p134-Kept,1.291,9,-24649.159687524738
open_ebdc_mul-g74-p135-Mutation,1.447,2,-24656.868219320953
open_ebdc_mul-g74-p208-Kept,1.387,13,-24651.53160173218
open_ebdc_mul-g74-p209-Kept,1.35,29,-24665.981463964108
open_ebdc_mul-g74-p210-Mutation,1.45,2,-24665.731785212225
open_ebdc_mul-g74-p211-Mutation,1.403,15,-24671.15213891146
open_ebdc_mul-g74-p212-Kept,1.463,2,-24684.11623569587
open_ebdc_mul-g74-p213-Kept,1.394,15,-24644.155448239082
open_ebdc_mul-g74-p215-Random,0.429,145,-24534.509694521596
open_ebdc_mul-g74-p240-Random,1.36,19,-24597.30208220118
open_ebdc_mul-g74-p241-Mutation,1.423,29,-24643.134464675593
open_ebdc_mul-g74-p242-Random,1.414,14,-24657.21165379574
open_ebdc_mul-g74-p243-Random,1.269,13,-24654.943633411574
open_ebdc_mul-g74-p244-Mutation,1.309,29,-24590.627845491945
open_ebdc_mul-g74-p246-Kept,1.468,14,-24670.112038617328
open_ebdc_mul-g74-p247-Mutation,1.447,15,-24625.73218084516
open_ebdc_mul-g74-p48-Kept,1.295,7,-24595.67784712385
open_ebdc_mul-g74-p49-Kept,1.449,4,-24682.97276324328
open_ebdc_mul-g74-p50-Mutation,1.498,7,-24664.567546858732
open_ebdc_mul-g74-p51-Kept,1.353,15,-24645.90252764307
open_ebdc_mul-g74-p52-Kept,1.018,148,-24565.881085338122
open_ebdc_mul-g74-p54-Kept,1.472,19,-24631.747773560004
open_ebdc_mul-g74-p55-Kept,1.429,15,-24657.962995366477
open_ebdc_mul-g74-p176-Kept,1.359,9,-24632.836189921363
open_ebdc_mul-g74-p177-Mutation,1.576,15,-24632.77615312477
open_ebdc_mul-g74-p178-Kept,1.342,5,-24647.852184036597
open_ebdc_mul-g74-p179-Kept,1.296,33,-24644.939523113408
open_ebdc_mul-g74-p181-Kept,1.358,15,-24624.187279710983
open_ebdc_mul-g74-p182-Kept,1.45,33,-24669.332675326226
open_ebdc_mul-g74-p183-Kept,1.524,2,-24672.663001664936
open_ebdc_mul-g75-p104-Kept,1.221,2,-24654.514939903584
open_ebdc_mul-g75-p105-Kept,1.611,2,-24678.4837402515
open_ebdc_mul-g75-p109-Random,0.626,144,-24562.86093268923
open_ebdc_mul-g75-p110-Kept,1.414,13,-24677.066974543584
open_ebdc_mul-g75-p111-Mutation,1.576,1,-24665.779083047866
open_ebdc_mul-g75-p192-Mutation,1.31,29,-24607.11350229212
open_ebdc_mul-g75-p193-Kept,1.214,60,-24600.434751464312
open_ebdc_mul-g75-p195-Kept,1.451,1,-24653.899643843226
open_ebdc_mul-g75-p196-Kept,1.562,2,-24664.70393224173
open_ebdc_mul-g75-p198-Kept,1.484,7,-24674.134626638046
open_ebdc_mul-g75-p199-Kept,1.366,4,-24649.914346909365
open_ebdc_mul-g75-p186-Kept,0.931,5,-24597.59378688069
open_ebdc_mul-g75-p187-Kept,1.365,4,-24657.83410612366
open_ebdc_mul-g75-p188-Mutation,1.438,61,-24630.324235096286
open_ebdc_mul-g75-p190-Kept,1.4,7,-24659.255175066643
open_ebdc_mul-g75-p191-Kept,1.515,2,-24661.642658294364
open_ebdc_mul-g75-p32-Kept,1.318,19,-24650.456667917955
open_ebdc_mul-g75-p33-Kept,1.086,144,-24584.149546827
open_ebdc_mul-g75-p34-Kept,1.281,78,-24664.56900485018
open_ebdc_mul-g75-p36-Kept,0.847,144,-24511.0060798026
open_ebdc_mul-g75-p37-Kept,1.489,1,-24676.102180879985
open_ebdc_mul-g75-p38-Kept,1.43,15,-24674.291222008498
open_ebdc_mul-g75-p39-Kept,1.512,2,-24662.275381183208
open_ebdc_mul-g75-p120-Kept,1.281,9,-24626.333026552966
open_ebdc_mul-g75-p122-Mutation,1.537,14,-24637.863160139972
open_ebdc_mul-g75-p123-Kept,1.431,19,-24656.867485496485
open_ebdc_mul-g75-p124-Kept,0.986,62,-24616.38093536223
open_ebdc_mul-g75-p125-Mutation,1.484,29,-24632.057196444115
open_ebdc_mul-g75-p126-Mutation,1.508,2,-24670.44013203308
open_ebdc_mul-g75-p127-Mutation,1.471,33,-24716.301866902035
open_ebdc_mul-g75-p224-Mutation,1.426,29,-24641.73136486167
open_ebdc_mul-g75-p225-Kept,1.463,2,-24665.14690677196
open_ebdc_mul-g75-p227-Kept,1.459,9,-24615.180544669238
open_ebdc_mul-g75-p228-Kept,1.453,61,-24649.59768070607
open_ebdc_mul-g75-p229-Kept,1.41,13,-24682.62594231972
open_ebdc_mul-g75-p230-Kept,1.545,29,-24642.81034549764
open_ebdc_mul-g75-p200-Mutation,1.512,4,-24660.478679216056
open_ebdc_mul-g75-p202-Mutation,1.335,9,-24613.847680242678
open_ebdc_mul-g75-p203-Kept,1.43,7,-24646.06115416337
open_ebdc_mul-g75-p204-Mutation,1.458,1,-24662.480510508067
open_ebdc_mul-g75-p205-Kept,1.442,7,-24665.24054214014
open_ebdc_mul-g75-p206-Kept,1.426,61,-24685.09496848717
open_ebdc_mul-g75-p207-Mutation,1.295,1,-24645.270478480656
open_ebdc_mul-g75-p64-Random,1.484,14,-24651.0775658519
open_ebdc_mul-g75-p65-Kept,1.14,19,-24599.227229141707
open_ebdc_mul-g75-p66-Kept,0.827,75,-24565.9881360804
open_ebdc_mul-g75-p67-Kept,1.284,14,-24655.484332748936
open_ebdc_mul-g75-p68-Kept,1.276,144,-24608.737705799882
open_ebdc_mul-g75-p70-Kept,1.389,5,-24609.44079781311
open_ebdc_mul-g75-p71-Mutation,1.444,14,-24692.845683023585
open_ebdc_mul-g75-p0-Kept,1.503,9,-24611.199319923104
open_ebdc_mul-g75-p1-Random,1.431,33,-24614.76661650832
open_ebdc_mul-g75-p3-Mutation,1.207,78,-24616.071089721998
open_ebdc_mul-g75-p4-Kept,0.565,77,-24492.075203233555
open_ebdc_mul-g75-p5-Mutation,1.452,5,-24607.785896244026
open_ebdc_mul-g75-p6-Mutation,1.593,2,-24667.681269534623
open_ebdc_mul-g75-p7-Kept,1.374,14,-24642.394971454236
open_ebdc_mul-g75-p72-Kept,1.079,143,-24568.385772672456
open_ebdc_mul-g75-p75-Kept,1.427,60,-24628.354362014834
open_ebdc_mul-g75-p76-Kept,1.358,76,-24642.148270129223
open_ebdc_mul-g75-p77-Mutation,1.377,9,-24564.719281860645
open_ebdc_mul-g75-p78-Random,1.403,60,-24679.926858825504
open_ebdc_mul-g75-p79-Kept,1.396,9,-24661.157220528516
open_ebdc_mul-g75-p96-Kept,1.492,7,-24717.075592789442
open_ebdc_mul-g75-p97-Random,0.695,77,-24538.80914935461
open_ebdc_mul-g75-p98-Mutation,1.481,4,-24629.539903737783
open_ebdc_mul-g75-p99-Mutation,1.45,2,-24637.834842236207
open_ebdc_mul-g75-p100-Kept,1.408,15,-24694.776305355786
open_ebdc_mul-g75-p102-Kept,0.699,62,-24525.557406056014
open_ebdc_mul-g75-p103-Random,1.081,143,-24565.187334806564
open_ebdc_mul-g75-p144-Kept,1.368,61,-24652.148887571835
open_ebdc_mul-g75-p145-Random,1.522,7,-24660.844701674756
open_ebdc_mul-g75-p146-Random,1.461,29,-24637.100235909333
open_ebdc_mul-g75-p148-Kept,1.057,33,-24623.21695022062
open_ebdc_mul-g75-p149-Random,1.341,9,-24621.356357508357
open_ebdc_mul-g75-p150-Kept,1.033,75,-24582.109233763727
open_ebdc_mul-g75-p151-Kept,1.484,2,-24671.38825432258
open_ebdc_mul-g75-p88-Kept,0.781,5,-24593.79002626454
open_ebdc_mul-g75-p89-Kept,0.981,62,-24616.505520232582
open_ebdc_mul-g75-p90-Mutation,1.524,1,-24675.110487520848
open_ebdc_mul-g75-p91-Kept,0.726,75,-24581.57325497329
open_ebdc_mul-g75-p92-Kept,1.341,9,-24604.977466622964
open_ebdc_mul-g75-p93-Random,1.109,143,-24580.33203534965
open_ebdc_mul-g75-p94-Mutation,1.499,33,-24650.749165381378
open_ebdc_mul-g75-p95-Kept,1.483,14,-24624.025387671823
open_ebdc_mul-g75-p216-Kept,1.428,33,-24651.964837402753
open_ebdc_mul-g75-p217-Kept,1.36,76,-24594.139787108994
open_ebdc_mul-g75-p218-Kept,0.708,62,-24573.958515906004
open_ebdc_mul-g75-p219-Kept,1.245,75,-24640.06664034617
open_ebdc_mul-g75-p221-Kept,1.471,29,-24685.83855515238
open_ebdc_mul-g75-p222-Kept,1.526,14,-24657.05441089377
open_ebdc_mul-g75-p223-Random,1.079,61,-24638.342609787556
open_ebdc_mul-g75-p160-Mutation,1.484,19,-24651.078189064367
open_ebdc_mul-g75-p161-Kept,1.333,60,-24619.84115841461
open_ebdc_mul-g75-p162-Kept,1.571,2,-24677.003977504715
open_ebdc_mul-g75-p163-Kept,0.851,75,-24567.57481890262
open_ebdc_mul-g75-p164-Mutation,1.277,13,-24606.76675723489
open_ebdc_mul-g75-p165-Kept,1.367,29,-24587.21544819772
open_ebdc_mul-g75-p166-Kept,0.93,7,-24558.675243323098
open_ebdc_mul-g75-p167-Kept,1.322,5,-24621.5506153167
open_ebdc_mul-g75-p243-Kept,1.268,13,-24655.805391079033
open_ebdc_mul-g75-p244-Kept,1.323,29,-24627.356609758168
open_ebdc_mul-g75-p245-Kept,1.515,4,-24629.35362313253
open_ebdc_mul-g75-p246-Kept,1.468,14,-24671.88318581453
open_ebdc_mul-g75-p247-Mutation,1.501,15,-24655.368133172302
open_ebdc_mul-g75-p80-Kept,1.267,75,-24620.03063354575
open_ebdc_mul-g75-p81-Kept,1.371,7,-24651.672625429364
open_ebdc_mul-g75-p82-Kept,1.361,2,-24652.266429260446
open_ebdc_mul-g75-p83-Kept,1.323,7,-24645.89470451843
open_ebdc_mul-g75-p84-Kept,1.409,4,-24683.625339975
open_ebdc_mul-g75-p85-Kept,1.08,148,-24594.905478809284
open_ebdc_mul-g75-p86-Kept,1.443,2,-24698.42559993063
open_ebdc_mul-g75-p87-Mutation,1.368,9,-24650.74138283935
open_ebdc_mul-g75-p41-Random,1.423,14,-24648.871950524095
open_ebdc_mul-g75-p42-Kept,0.661,60,-24537.066960728822
open_ebdc_mul-g75-p43-Kept,1.482,2,-24659.13932717612
open_ebdc_mul-g75-p44-Random,1.484,33,-24607.10596493006
open_ebdc_mul-g75-p45-Kept,1.41,14,-24699.92685733666
open_ebdc_mul-g75-p46-Kept,1.314,61,-24665.687252993896
open_ebdc_mul-g75-p47-Kept,1.33,5,-24653.291750810517
open_ebdc_mul-g75-p16-Kept,1.546,4,-24687.72311451655
open_ebdc_mul-g75-p17-Mutation,1.367,7,-24649.446034632194
open_ebdc_mul-g75-p18-Mutation,1.635,1,-24662.834181417657
open_ebdc_mul-g75-p19-Kept,1.374,61,-24648.180346800134
open_ebdc_mul-g75-p20-Kept,1.425,9,-24657.676599988372
open_ebdc_mul-g75-p21-Kept,1.463,4,-24675.26224642544
open_ebdc_mul-g75-p22-Random,1.47,13,-24614.377361241022
open_ebdc_mul-g75-p23-Kept,1.241,77,-24571.721183702222
open_ebdc_mul-g75-p8-Kept,0.881,19,-24643.090176596485
open_ebdc_mul-g75-p9-Kept,0.771,76,-24541.614735549174
open_ebdc_mul-g75-p10-Kept,1.53,33,-24645.37811182534
open_ebdc_mul-g75-p11-Kept,1.488,13,-24619.834004940854
open_ebdc_mul-g75-p12-Mutation,1.558,9,-24653.886759047433
open_ebdc_mul-g75-p13-Random,1.421,9,-24628.770345745106
open_ebdc_mul-g75-p14-Kept,1.492,4,-24677.82209068905
open_ebdc_mul-g75-p15-Kept,1.42,1,-24625.47919993233
open_ebdc_mul-g75-p168-Kept,1.41,60,-24627.440561350308
open_ebdc_mul-g75-p169-Mutation,1.459,9,-24649.44861122822
open_ebdc_mul-g75-p170-Kept,0.974,62,-24616.654664148067
open_ebdc_mul-g75-p171-Mutation,1.322,1,-24653.960201784113
open_ebdc_mul-g75-p172-Kept,1.411,7,-24694.377808924015
open_ebdc_mul-g75-p173-Mutation,1.461,1,-24674.705498931165
open_ebdc_mul-g75-p174-Random,1.491,29,-24639.97943196613
open_ebdc_mul-g75-p175-Random,1.469,1,-24673.687280469476
open_ebdc_mul-g75-p248-Kept,1.393,78,-24633.76863994638
open_ebdc_mul-g75-p249-Kept,1.404,4,-24646.614384942237
open_ebdc_mul-g75-p250-Mutation,1.571,2,-24660.773332769135
open_ebdc_mul-g75-p251-Mutation,1.485,15,-24627.76404168986
open_ebdc_mul-g75-p252-Mutation,1.143,77,-24604.13476541917
open_ebdc_mul-g75-p253-Kept,0.809,78,-24592.270829798308
open_ebdc_mul-g75-p254-Kept,1.525,9,-24620.664851971633
open_ebdc_mul-g75-p255-Random,1.436,9,-24636.410637230685
open_ebdc_mul-g75-p56-Mutation,1.29,14,-24678.877811375576
open_ebdc_mul-g75-p57-Mutation,1.455,9,-24623.52788705867
open_ebdc_mul-g75-p58-Kept,1.403,9,-24672.396020745287
open_ebdc_mul-g75-p60-Mutation,1.338,75,-24665.386285916516
open_ebdc_mul-g75-p61-Kept,1.315,5,-24652.705889443896
open_ebdc_mul-g75-p62-Kept,1.372,61,-24676.40085383144
open_ebdc_mul-g75-p63-Mutation,1.568,2,-24662.217909525356
open_ebdc_mul-g75-p232-Kept,0.915,13,-24632.993745336364
open_ebdc_mul-g75-p233-Kept,1.361,4,-24636.51536552086
open_ebdc_mul-g75-p234-Kept,0.588,60,-24569.131473072062
open_ebdc_mul-g75-p235-Kept,1.335,7,-24641.13549656116
open_ebdc_mul-g75-p236-Kept,1.297,5,-24671.17565623956
open_ebdc_mul-g75-p237-Kept,0.542,29,-24582.61721256042
open_ebdc_mul-g75-p238-Kept,1.453,9,-24646.876121923924
open_ebdc_mul-g75-p239-Kept,1.469,5,-24659.034129301126
open_ebdc_mul-g75-p48-Mutation,1.325,7,-24629.9025984471
open_ebdc_mul-g75-p49-Kept,1.449,4,-24682.972751409485
open_ebdc_mul-g75-p50-Kept,1.498,7,-24662.96113987622
open_ebdc_mul-g75-p51-Kept,1.354,15,-24646.599953487374
open_ebdc_mul-g75-p53-Kept,1.459,13,-24634.29652916711
open_ebdc_mul-g75-p55-Kept,1.429,15,-24657.963090178408
open_ebdc_mul-g75-p136-Mutation,1.435,33,-24637.84886203717
open_ebdc_mul-g75-p137-Kept,0.75,9,-24595.45616869959
open_ebdc_mul-g75-p138-Kept,1.451,15,-24654.274806258316
open_ebdc_mul-g75-p139-Kept,1.351,13,-24654.864124329553
open_ebdc_mul-g75-p140-Kept,1.433,60,-24595.26844391212
open_ebdc_mul-g75-p142-Kept,0.926,29,-24640.033079366236
open_ebdc_mul-g75-p143-Kept,1.161,5,-24620.458968313396
open_ebdc_mul-g75-p152-Mutation,1.444,15,-24616.547560093662
open_ebdc_mul-g75-p153-Kept,1.348,33,-24666.935698024583
open_ebdc_mul-g75-p154-Kept,1.407,7,-24641.154746566135
open_ebdc_mul-g75-p155-Mutation,1.081,19,-24652.20601781265
open_ebdc_mul-g75-p156-Kept,1.327,1,-24668.08970971107
open_ebdc_mul-g75-p157-Kept,0.871,60,-24640.949533395014
open_ebdc_mul-g75-p158-Kept,1.524,5,-24674.17250932478
open_ebdc_mul-g75-p159-Kept,1.037,19,-24629.076517501322
open_ebdc_mul-g75-p24-Kept,0.818,19,-24526.758035877465
open_ebdc_mul-g75-p25-Kept,1.232,15,-24599.220927080944
open_ebdc_mul-g75-p26-Mutation,1.52,9,-24665.581323159713
open_ebdc_mul-g75-p27-Kept,1.032,33,-24660.424777752967
open_ebdc_mul-g75-p28-Mutation,0.853,76,-24572.063379423485
open_ebdc_mul-g75-p29-Random,1.469,15,-24652.18927038463
open_ebdc_mul-g75-p30-Mutation,1.465,78,-24616.31501637174
open_ebdc_mul-g75-p31-Kept,1.302,15,-24638.6982491265
open_ebdc_mul-g75-p112-Kept,1.313,13,-24657.60083316294
open_ebdc_mul-g75-p113-Kept,1.303,4,-24622.10514972963
open_ebdc_mul-g75-p114-Mutation,1.377,4,-24649.375754528803
open_ebdc_mul-g75-p115-Kept,1.479,9,-24647.70227997589
open_ebdc_mul-g75-p116-Mutation,1.481,61,-24606.73334367392
open_ebdc_mul-g75-p117-Kept,1.436,15,-24671.47408644104
open_ebdc_mul-g75-p118-Kept,1.23,33,-24590.761140314495
open_ebdc_mul-g75-p119-Kept,1.409,14,-24680.93683073916
open_ebdc_mul-g75-p128-Mutation,1.564,14,-24656.21270707516
open_ebdc_mul-g75-p129-Kept,1.49,61,-24644.908392954098
open_ebdc_mul-g75-p130-Mutation,1.525,9,-24670.192466103937
open_ebdc_mul-g75-p131-Kept,1.477,14,-24635.029881538234
open_ebdc_mul-g75-p132-Kept,1.26,14,-24604.50875992668
open_ebdc_mul-g75-p133-Kept,0.529,15,-24526.38800835145
open_ebdc_mul-g75-p134-Kept,1.291,9,-24648.851347866337
open_ebdc_mul-g75-p135-Kept,1.478,2,-24681.508838661834
open_ebdc_mul-g75-p208-Kept,1.387,13,-24651.148044482034
open_ebdc_mul-g75-p209-Kept,1.35,29,-24665.897571477126
open_ebdc_mul-g75-p210-Kept,1.449,2,-24665.608248126977
open_ebdc_mul-g75-p211-Kept,1.403,15,-24671.152434462885
open_ebdc_mul-g75-p212-Mutation,1.445,2,-24662.90134197271
open_ebdc_mul-g75-p213-Kept,1.394,15,-24643.979039071106
open_ebdc_mul-g75-p214-Kept,1.561,9,-24647.20687314358
